question,label
연락놓아주실 수 있으십니까 보담,O O O S-Target
연락놓아주실 수 있으십니까 가브리엘,O O O S-Target
연락놓아주실 수 있으십니까 수빈,O O O S-Target
연락놓아주실 수 있으십니까 동찬,O O O S-Target
연락놓아주실 수 있으십니까 성현,O O O S-Target
연락놓아주실 수 있으십니까 방지,O O O S-Target
연락놓아주실 수 있으십니까 형근이,O O O S-Target
연락놓아주실 수 있으십니까 이천우,O O O S-Target
연락놓아주실 수 있으십니까 이경원,O O O S-Target
연락놓아주실 수 있으십니까 박세훈,O O O S-Target
연락놓아주실 수 있으십니까 김민이,O O O S-Target
설아한테 연락해달라고 했지,S-Target O O
민이 연락해달라고 했지,S-Target O O
경원 연락해달라고 했지,S-Target O O
세훈 연락해달라고 했지,S-Target O O
천우 연락해달라고 했지,S-Target O O
설아 연락해달라고 했지,S-Target O O
제니 연락해달라고 했지,S-Target O O
소담 연락해달라고 했지,S-Target O O
다솜 연락해달라고 했지,S-Target O O
가이 연락해달라고 했지,S-Target O O
규빈 연락해달라고 했지,S-Target O O
그리 연락해달라고 했지,S-Target O O
보담 연락해달라고 했지,S-Target O O
가브리엘 연락해달라고 했지,S-Target O O
수빈 연락해달라고 했지,S-Target O O
동찬 연락해달라고 했지,S-Target O O
성현 연락해달라고 했지,S-Target O O
방지 연락해달라고 했지,S-Target O O
형근이 연락해달라고 했지,S-Target O O
이천우 연락해달라고 했지,S-Target O O
이경원 연락해달라고 했지,S-Target O O
박세훈 연락해달라고 했지,S-Target O O
김민이 연락해달라고 했지,S-Target O O
무전놔주세요 제니,O S-Target
무전놔주세요 민이,O S-Target
무전놔주세요 경원,O S-Target
무전놔주세요 세훈,O S-Target
무전놔주세요 천우,O S-Target
무전놔주세요 설아,O S-Target
무전놔주세요 소담,O S-Target
무전놔주세요 다솜,O S-Target
무전놔주세요 가이,O S-Target
무전놔주세요 규빈,O S-Target
무전놔주세요 그리,O S-Target
무전놔주세요 보담,O S-Target
무전놔주세요 가브리엘,O S-Target
무전놔주세요 수빈,O S-Target
무전놔주세요 동찬,O S-Target
무전놔주세요 성현,O S-Target
무전놔주세요 방지,O S-Target
무전놔주세요 형근이,O S-Target
무전놔주세요 이천우,O S-Target
무전놔주세요 이경원,O S-Target
무전놔주세요 박세훈,O S-Target
무전놔주세요 김민이,O S-Target
무전놓으자 가브리엘,O S-Target
무전놓으자 민이,O S-Target
무전놓으자 경원,O S-Target
무전놓으자 세훈,O S-Target
무전놓으자 천우,O S-Target
무전놓으자 설아,O S-Target
무전놓으자 제니,O S-Target
무전놓으자 소담,O S-Target
무전놓으자 다솜,O S-Target
무전놓으자 가이,O S-Target
무전놓으자 규빈,O S-Target
무전놓으자 그리,O S-Target
무전놓으자 보담,O S-Target
무전놓으자 수빈,O S-Target
무전놓으자 동찬,O S-Target
무전놓으자 성현,O S-Target
무전놓으자 방지,O S-Target
무전놓으자 형근이,O S-Target
무전놓으자 이천우,O S-Target
무전놓으자 이경원,O S-Target
무전놓으자 박세훈,O S-Target
무전놓으자 김민이,O S-Target
무전때려봐다오 박세훈,O S-Target
무전때려봐다오 민이,O S-Target
무전때려봐다오 경원,O S-Target
무전때려봐다오 세훈,O S-Target
무전때려봐다오 천우,O S-Target
무전때려봐다오 설아,O S-Target
무전때려봐다오 제니,O S-Target
무전때려봐다오 소담,O S-Target
무전때려봐다오 다솜,O S-Target
무전때려봐다오 가이,O S-Target
무전때려봐다오 규빈,O S-Target
무전때려봐다오 그리,O S-Target
무전때려봐다오 보담,O S-Target
무전때려봐다오 가브리엘,O S-Target
무전때려봐다오 수빈,O S-Target
무전때려봐다오 동찬,O S-Target
무전때려봐다오 성현,O S-Target
무전때려봐다오 방지,O S-Target
무전때려봐다오 형근이,O S-Target
무전때려봐다오 이천우,O S-Target
무전때려봐다오 이경원,O S-Target
무전때려봐다오 김민이,O S-Target
송보담 무전보내주련,S-Target O
민이 무전보내주련,S-Target O
경원 무전보내주련,S-Target O
세훈 무전보내주련,S-Target O
천우 무전보내주련,S-Target O
설아 무전보내주련,S-Target O
제니 무전보내주련,S-Target O
소담 무전보내주련,S-Target O
다솜 무전보내주련,S-Target O
가이 무전보내주련,S-Target O
규빈 무전보내주련,S-Target O
그리 무전보내주련,S-Target O
보담 무전보내주련,S-Target O
가브리엘 무전보내주련,S-Target O
수빈 무전보내주련,S-Target O
동찬 무전보내주련,S-Target O
성현 무전보내주련,S-Target O
방지 무전보내주련,S-Target O
형근이 무전보내주련,S-Target O
이천우 무전보내주련,S-Target O
이경원 무전보내주련,S-Target O
박세훈 무전보내주련,S-Target O
김민이 무전보내주련,S-Target O
송보담 통화때려주겠니,S-Target O
민이 통화때려주겠니,S-Target O
경원 통화때려주겠니,S-Target O
세훈 통화때려주겠니,S-Target O
천우 통화때려주겠니,S-Target O
설아 통화때려주겠니,S-Target O
제니 통화때려주겠니,S-Target O
소담 통화때려주겠니,S-Target O
다솜 통화때려주겠니,S-Target O
가이 통화때려주겠니,S-Target O
규빈 통화때려주겠니,S-Target O
그리 통화때려주겠니,S-Target O
보담 통화때려주겠니,S-Target O
가브리엘 통화때려주겠니,S-Target O
수빈 통화때려주겠니,S-Target O
동찬 통화때려주겠니,S-Target O
성현 통화때려주겠니,S-Target O
방지 통화때려주겠니,S-Target O
형근이 통화때려주겠니,S-Target O
이천우 통화때려주겠니,S-Target O
이경원 통화때려주겠니,S-Target O
박세훈 통화때려주겠니,S-Target O
김민이 통화때려주겠니,S-Target O
전화남기냐 이규빈한테,O S-Target
전화남기냐 민이,O S-Target
전화남기냐 경원,O S-Target
전화남기냐 세훈,O S-Target
전화남기냐 천우,O S-Target
전화남기냐 설아,O S-Target
전화남기냐 제니,O S-Target
전화남기냐 소담,O S-Target
전화남기냐 다솜,O S-Target
전화남기냐 가이,O S-Target
전화남기냐 규빈,O S-Target
전화남기냐 그리,O S-Target
전화남기냐 보담,O S-Target
전화남기냐 가브리엘,O S-Target
전화남기냐 수빈,O S-Target
전화남기냐 동찬,O S-Target
전화남기냐 성현,O S-Target
전화남기냐 방지,O S-Target
전화남기냐 형근이,O S-Target
전화남기냐 이천우,O S-Target
전화남기냐 이경원,O S-Target
전화남기냐 박세훈,O S-Target
전화남기냐 김민이,O S-Target
무전해보자 제니,O S-Target
무전해보자 민이,O S-Target
무전해보자 경원,O S-Target
무전해보자 세훈,O S-Target
무전해보자 천우,O S-Target
무전해보자 설아,O S-Target
무전해보자 소담,O S-Target
무전해보자 다솜,O S-Target
무전해보자 가이,O S-Target
무전해보자 규빈,O S-Target
무전해보자 그리,O S-Target
무전해보자 보담,O S-Target
무전해보자 가브리엘,O S-Target
무전해보자 수빈,O S-Target
무전해보자 동찬,O S-Target
무전해보자 성현,O S-Target
무전해보자 방지,O S-Target
무전해보자 형근이,O S-Target
무전해보자 이천우,O S-Target
무전해보자 이경원,O S-Target
무전해보자 박세훈,O S-Target
무전해보자 김민이,O S-Target
제니 통화놓아쥬,S-Target O
민이 통화놓아쥬,S-Target O
경원 통화놓아쥬,S-Target O
세훈 통화놓아쥬,S-Target O
천우 통화놓아쥬,S-Target O
설아 통화놓아쥬,S-Target O
소담 통화놓아쥬,S-Target O
다솜 통화놓아쥬,S-Target O
가이 통화놓아쥬,S-Target O
규빈 통화놓아쥬,S-Target O
그리 통화놓아쥬,S-Target O
보담 통화놓아쥬,S-Target O
가브리엘 통화놓아쥬,S-Target O
수빈 통화놓아쥬,S-Target O
동찬 통화놓아쥬,S-Target O
성현 통화놓아쥬,S-Target O
방지 통화놓아쥬,S-Target O
형근이 통화놓아쥬,S-Target O
이천우 통화놓아쥬,S-Target O
이경원 통화놓아쥬,S-Target O
박세훈 통화놓아쥬,S-Target O
김민이 통화놓아쥬,S-Target O
소담한테 연락남겨줘,S-Target O
민이 연락남겨줘,S-Target O
경원 연락남겨줘,S-Target O
세훈 연락남겨줘,S-Target O
천우 연락남겨줘,S-Target O
설아 연락남겨줘,S-Target O
제니 연락남겨줘,S-Target O
소담 연락남겨줘,S-Target O
다솜 연락남겨줘,S-Target O
가이 연락남겨줘,S-Target O
규빈 연락남겨줘,S-Target O
그리 연락남겨줘,S-Target O
보담 연락남겨줘,S-Target O
가브리엘 연락남겨줘,S-Target O
수빈 연락남겨줘,S-Target O
동찬 연락남겨줘,S-Target O
성현 연락남겨줘,S-Target O
방지 연락남겨줘,S-Target O
형근이 연락남겨줘,S-Target O
이천우 연락남겨줘,S-Target O
이경원 연락남겨줘,S-Target O
박세훈 연락남겨줘,S-Target O
김민이 연락남겨줘,S-Target O
이경원한테 전화쌔려야 겠어,S-Target O O
민이 전화쌔려야 겠어,S-Target O O
경원 전화쌔려야 겠어,S-Target O O
세훈 전화쌔려야 겠어,S-Target O O
천우 전화쌔려야 겠어,S-Target O O
설아 전화쌔려야 겠어,S-Target O O
제니 전화쌔려야 겠어,S-Target O O
소담 전화쌔려야 겠어,S-Target O O
다솜 전화쌔려야 겠어,S-Target O O
가이 전화쌔려야 겠어,S-Target O O
규빈 전화쌔려야 겠어,S-Target O O
그리 전화쌔려야 겠어,S-Target O O
보담 전화쌔려야 겠어,S-Target O O
가브리엘 전화쌔려야 겠어,S-Target O O
수빈 전화쌔려야 겠어,S-Target O O
동찬 전화쌔려야 겠어,S-Target O O
성현 전화쌔려야 겠어,S-Target O O
방지 전화쌔려야 겠어,S-Target O O
형근이 전화쌔려야 겠어,S-Target O O
이천우 전화쌔려야 겠어,S-Target O O
이경원 전화쌔려야 겠어,S-Target O O
박세훈 전화쌔려야 겠어,S-Target O O
김민이 전화쌔려야 겠어,S-Target O O
이천우 무전세려줘,S-Target O
민이 무전세려줘,S-Target O
경원 무전세려줘,S-Target O
세훈 무전세려줘,S-Target O
천우 무전세려줘,S-Target O
설아 무전세려줘,S-Target O
제니 무전세려줘,S-Target O
소담 무전세려줘,S-Target O
다솜 무전세려줘,S-Target O
가이 무전세려줘,S-Target O
규빈 무전세려줘,S-Target O
그리 무전세려줘,S-Target O
보담 무전세려줘,S-Target O
가브리엘 무전세려줘,S-Target O
수빈 무전세려줘,S-Target O
동찬 무전세려줘,S-Target O
성현 무전세려줘,S-Target O
방지 무전세려줘,S-Target O
형근이 무전세려줘,S-Target O
이경원 무전세려줘,S-Target O
박세훈 무전세려줘,S-Target O
김민이 무전세려줘,S-Target O
설아한테 전화넣어보자,S-Target O
민이 전화넣어보자,S-Target O
경원 전화넣어보자,S-Target O
세훈 전화넣어보자,S-Target O
천우 전화넣어보자,S-Target O
설아 전화넣어보자,S-Target O
제니 전화넣어보자,S-Target O
소담 전화넣어보자,S-Target O
다솜 전화넣어보자,S-Target O
가이 전화넣어보자,S-Target O
규빈 전화넣어보자,S-Target O
그리 전화넣어보자,S-Target O
보담 전화넣어보자,S-Target O
가브리엘 전화넣어보자,S-Target O
수빈 전화넣어보자,S-Target O
동찬 전화넣어보자,S-Target O
성현 전화넣어보자,S-Target O
방지 전화넣어보자,S-Target O
형근이 전화넣어보자,S-Target O
이천우 전화넣어보자,S-Target O
이경원 전화넣어보자,S-Target O
박세훈 전화넣어보자,S-Target O
김민이 전화넣어보자,S-Target O
무전쳐라 송보담,O S-Target
무전쳐라 민이,O S-Target
무전쳐라 경원,O S-Target
무전쳐라 세훈,O S-Target
무전쳐라 천우,O S-Target
무전쳐라 설아,O S-Target
무전쳐라 제니,O S-Target
무전쳐라 소담,O S-Target
무전쳐라 다솜,O S-Target
무전쳐라 가이,O S-Target
무전쳐라 규빈,O S-Target
무전쳐라 그리,O S-Target
무전쳐라 보담,O S-Target
무전쳐라 가브리엘,O S-Target
무전쳐라 수빈,O S-Target
무전쳐라 동찬,O S-Target
무전쳐라 성현,O S-Target
무전쳐라 방지,O S-Target
무전쳐라 형근이,O S-Target
무전쳐라 이천우,O S-Target
무전쳐라 이경원,O S-Target
무전쳐라 박세훈,O S-Target
무전쳐라 김민이,O S-Target
가이한테 연락뿌셔주자,S-Target O
민이 연락뿌셔주자,S-Target O
경원 연락뿌셔주자,S-Target O
세훈 연락뿌셔주자,S-Target O
천우 연락뿌셔주자,S-Target O
설아 연락뿌셔주자,S-Target O
제니 연락뿌셔주자,S-Target O
소담 연락뿌셔주자,S-Target O
다솜 연락뿌셔주자,S-Target O
가이 연락뿌셔주자,S-Target O
규빈 연락뿌셔주자,S-Target O
그리 연락뿌셔주자,S-Target O
보담 연락뿌셔주자,S-Target O
가브리엘 연락뿌셔주자,S-Target O
수빈 연락뿌셔주자,S-Target O
동찬 연락뿌셔주자,S-Target O
성현 연락뿌셔주자,S-Target O
방지 연락뿌셔주자,S-Target O
형근이 연락뿌셔주자,S-Target O
이천우 연락뿌셔주자,S-Target O
이경원 연락뿌셔주자,S-Target O
박세훈 연락뿌셔주자,S-Target O
김민이 연락뿌셔주자,S-Target O
김민이 통화쳤나,S-Target O
민이 통화쳤나,S-Target O
경원 통화쳤나,S-Target O
세훈 통화쳤나,S-Target O
천우 통화쳤나,S-Target O
설아 통화쳤나,S-Target O
제니 통화쳤나,S-Target O
소담 통화쳤나,S-Target O
다솜 통화쳤나,S-Target O
가이 통화쳤나,S-Target O
규빈 통화쳤나,S-Target O
그리 통화쳤나,S-Target O
보담 통화쳤나,S-Target O
가브리엘 통화쳤나,S-Target O
수빈 통화쳤나,S-Target O
동찬 통화쳤나,S-Target O
성현 통화쳤나,S-Target O
방지 통화쳤나,S-Target O
형근이 통화쳤나,S-Target O
이천우 통화쳤나,S-Target O
이경원 통화쳤나,S-Target O
박세훈 통화쳤나,S-Target O
전화놓아줄 수 있느냐 가이한테,O O O S-Target
전화놓아줄 수 있느냐 민이,O O O S-Target
전화놓아줄 수 있느냐 경원,O O O S-Target
전화놓아줄 수 있느냐 세훈,O O O S-Target
전화놓아줄 수 있느냐 천우,O O O S-Target
전화놓아줄 수 있느냐 설아,O O O S-Target
전화놓아줄 수 있느냐 제니,O O O S-Target
전화놓아줄 수 있느냐 소담,O O O S-Target
전화놓아줄 수 있느냐 다솜,O O O S-Target
전화놓아줄 수 있느냐 가이,O O O S-Target
전화놓아줄 수 있느냐 규빈,O O O S-Target
전화놓아줄 수 있느냐 그리,O O O S-Target
전화놓아줄 수 있느냐 보담,O O O S-Target
전화놓아줄 수 있느냐 가브리엘,O O O S-Target
전화놓아줄 수 있느냐 수빈,O O O S-Target
전화놓아줄 수 있느냐 동찬,O O O S-Target
전화놓아줄 수 있느냐 성현,O O O S-Target
전화놓아줄 수 있느냐 방지,O O O S-Target
전화놓아줄 수 있느냐 형근이,O O O S-Target
전화놓아줄 수 있느냐 이천우,O O O S-Target
전화놓아줄 수 있느냐 이경원,O O O S-Target
전화놓아줄 수 있느냐 박세훈,O O O S-Target
전화놓아줄 수 있느냐 김민이,O O O S-Target
이경원한테 전화남겼을까,S-Target O
민이 전화남겼을까,S-Target O
경원 전화남겼을까,S-Target O
세훈 전화남겼을까,S-Target O
천우 전화남겼을까,S-Target O
설아 전화남겼을까,S-Target O
제니 전화남겼을까,S-Target O
소담 전화남겼을까,S-Target O
다솜 전화남겼을까,S-Target O
가이 전화남겼을까,S-Target O
규빈 전화남겼을까,S-Target O
그리 전화남겼을까,S-Target O
보담 전화남겼을까,S-Target O
가브리엘 전화남겼을까,S-Target O
수빈 전화남겼을까,S-Target O
동찬 전화남겼을까,S-Target O
성현 전화남겼을까,S-Target O
방지 전화남겼을까,S-Target O
형근이 전화남겼을까,S-Target O
이천우 전화남겼을까,S-Target O
이경원 전화남겼을까,S-Target O
박세훈 전화남겼을까,S-Target O
김민이 전화남겼을까,S-Target O
제니 무전보내주겠니,S-Target O
민이 무전보내주겠니,S-Target O
경원 무전보내주겠니,S-Target O
세훈 무전보내주겠니,S-Target O
천우 무전보내주겠니,S-Target O
설아 무전보내주겠니,S-Target O
소담 무전보내주겠니,S-Target O
다솜 무전보내주겠니,S-Target O
가이 무전보내주겠니,S-Target O
규빈 무전보내주겠니,S-Target O
그리 무전보내주겠니,S-Target O
보담 무전보내주겠니,S-Target O
가브리엘 무전보내주겠니,S-Target O
수빈 무전보내주겠니,S-Target O
동찬 무전보내주겠니,S-Target O
성현 무전보내주겠니,S-Target O
방지 무전보내주겠니,S-Target O
형근이 무전보내주겠니,S-Target O
이천우 무전보내주겠니,S-Target O
이경원 무전보내주겠니,S-Target O
박세훈 무전보내주겠니,S-Target O
김민이 무전보내주겠니,S-Target O
박세훈 무전놨니,S-Target O
민이 무전놨니,S-Target O
경원 무전놨니,S-Target O
세훈 무전놨니,S-Target O
천우 무전놨니,S-Target O
설아 무전놨니,S-Target O
제니 무전놨니,S-Target O
소담 무전놨니,S-Target O
다솜 무전놨니,S-Target O
가이 무전놨니,S-Target O
규빈 무전놨니,S-Target O
그리 무전놨니,S-Target O
보담 무전놨니,S-Target O
가브리엘 무전놨니,S-Target O
수빈 무전놨니,S-Target O
동찬 무전놨니,S-Target O
성현 무전놨니,S-Target O
방지 무전놨니,S-Target O
형근이 무전놨니,S-Target O
이천우 무전놨니,S-Target O
이경원 무전놨니,S-Target O
김민이 무전놨니,S-Target O
설아한테 전화세리자,S-Target O
민이 전화세리자,S-Target O
경원 전화세리자,S-Target O
세훈 전화세리자,S-Target O
천우 전화세리자,S-Target O
설아 전화세리자,S-Target O
제니 전화세리자,S-Target O
소담 전화세리자,S-Target O
다솜 전화세리자,S-Target O
가이 전화세리자,S-Target O
규빈 전화세리자,S-Target O
그리 전화세리자,S-Target O
보담 전화세리자,S-Target O
가브리엘 전화세리자,S-Target O
수빈 전화세리자,S-Target O
동찬 전화세리자,S-Target O
성현 전화세리자,S-Target O
방지 전화세리자,S-Target O
형근이 전화세리자,S-Target O
이천우 전화세리자,S-Target O
이경원 전화세리자,S-Target O
박세훈 전화세리자,S-Target O
김민이 전화세리자,S-Target O
연락쌔려주세요 다솜한테,O S-Target
연락쌔려주세요 민이,O S-Target
연락쌔려주세요 경원,O S-Target
연락쌔려주세요 세훈,O S-Target
연락쌔려주세요 천우,O S-Target
연락쌔려주세요 설아,O S-Target
연락쌔려주세요 제니,O S-Target
연락쌔려주세요 소담,O S-Target
연락쌔려주세요 다솜,O S-Target
연락쌔려주세요 가이,O S-Target
연락쌔려주세요 규빈,O S-Target
연락쌔려주세요 그리,O S-Target
연락쌔려주세요 보담,O S-Target
연락쌔려주세요 가브리엘,O S-Target
연락쌔려주세요 수빈,O S-Target
연락쌔려주세요 동찬,O S-Target
연락쌔려주세요 성현,O S-Target
연락쌔려주세요 방지,O S-Target
연락쌔려주세요 형근이,O S-Target
연락쌔려주세요 이천우,O S-Target
연락쌔려주세요 이경원,O S-Target
연락쌔려주세요 박세훈,O S-Target
연락쌔려주세요 김민이,O S-Target
빨리 연락놓아보자고 제니,O O S-Target
빨리 연락놓아보자고 민이,O O S-Target
빨리 연락놓아보자고 경원,O O S-Target
빨리 연락놓아보자고 세훈,O O S-Target
빨리 연락놓아보자고 천우,O O S-Target
빨리 연락놓아보자고 설아,O O S-Target
빨리 연락놓아보자고 소담,O O S-Target
빨리 연락놓아보자고 다솜,O O S-Target
빨리 연락놓아보자고 가이,O O S-Target
빨리 연락놓아보자고 규빈,O O S-Target
빨리 연락놓아보자고 그리,O O S-Target
빨리 연락놓아보자고 보담,O O S-Target
빨리 연락놓아보자고 가브리엘,O O S-Target
빨리 연락놓아보자고 수빈,O O S-Target
빨리 연락놓아보자고 동찬,O O S-Target
빨리 연락놓아보자고 성현,O O S-Target
빨리 연락놓아보자고 방지,O O S-Target
빨리 연락놓아보자고 형근이,O O S-Target
빨리 연락놓아보자고 이천우,O O S-Target
빨리 연락놓아보자고 이경원,O O S-Target
빨리 연락놓아보자고 박세훈,O O S-Target
빨리 연락놓아보자고 김민이,O O S-Target
지금 연락남겨줄 수 있냐 김민이,O O O O S-Target
지금 연락남겨줄 수 있냐 민이,O O O O S-Target
지금 연락남겨줄 수 있냐 경원,O O O O S-Target
지금 연락남겨줄 수 있냐 세훈,O O O O S-Target
지금 연락남겨줄 수 있냐 천우,O O O O S-Target
지금 연락남겨줄 수 있냐 설아,O O O O S-Target
지금 연락남겨줄 수 있냐 제니,O O O O S-Target
지금 연락남겨줄 수 있냐 소담,O O O O S-Target
지금 연락남겨줄 수 있냐 다솜,O O O O S-Target
지금 연락남겨줄 수 있냐 가이,O O O O S-Target
지금 연락남겨줄 수 있냐 규빈,O O O O S-Target
지금 연락남겨줄 수 있냐 그리,O O O O S-Target
지금 연락남겨줄 수 있냐 보담,O O O O S-Target
지금 연락남겨줄 수 있냐 가브리엘,O O O O S-Target
지금 연락남겨줄 수 있냐 수빈,O O O O S-Target
지금 연락남겨줄 수 있냐 동찬,O O O O S-Target
지금 연락남겨줄 수 있냐 성현,O O O O S-Target
지금 연락남겨줄 수 있냐 방지,O O O O S-Target
지금 연락남겨줄 수 있냐 형근이,O O O O S-Target
지금 연락남겨줄 수 있냐 이천우,O O O O S-Target
지금 연락남겨줄 수 있냐 이경원,O O O O S-Target
지금 연락남겨줄 수 있냐 박세훈,O O O O S-Target
지금 연락남겨야 겠어 박세훈,O O O S-Target
지금 연락남겨야 겠어 민이,O O O S-Target
지금 연락남겨야 겠어 경원,O O O S-Target
지금 연락남겨야 겠어 세훈,O O O S-Target
지금 연락남겨야 겠어 천우,O O O S-Target
지금 연락남겨야 겠어 설아,O O O S-Target
지금 연락남겨야 겠어 제니,O O O S-Target
지금 연락남겨야 겠어 소담,O O O S-Target
지금 연락남겨야 겠어 다솜,O O O S-Target
지금 연락남겨야 겠어 가이,O O O S-Target
지금 연락남겨야 겠어 규빈,O O O S-Target
지금 연락남겨야 겠어 그리,O O O S-Target
지금 연락남겨야 겠어 보담,O O O S-Target
지금 연락남겨야 겠어 가브리엘,O O O S-Target
지금 연락남겨야 겠어 수빈,O O O S-Target
지금 연락남겨야 겠어 동찬,O O O S-Target
지금 연락남겨야 겠어 성현,O O O S-Target
지금 연락남겨야 겠어 방지,O O O S-Target
지금 연락남겨야 겠어 형근이,O O O S-Target
지금 연락남겨야 겠어 이천우,O O O S-Target
지금 연락남겨야 겠어 이경원,O O O S-Target
지금 연락남겨야 겠어 김민이,O O O S-Target
어서 전화남겨볼래 가이에게,O O S-Target
어서 전화남겨볼래 민이,O O S-Target
어서 전화남겨볼래 경원,O O S-Target
어서 전화남겨볼래 세훈,O O S-Target
어서 전화남겨볼래 천우,O O S-Target
어서 전화남겨볼래 설아,O O S-Target
어서 전화남겨볼래 제니,O O S-Target
어서 전화남겨볼래 소담,O O S-Target
어서 전화남겨볼래 다솜,O O S-Target
어서 전화남겨볼래 가이,O O S-Target
어서 전화남겨볼래 규빈,O O S-Target
어서 전화남겨볼래 그리,O O S-Target
어서 전화남겨볼래 보담,O O S-Target
어서 전화남겨볼래 가브리엘,O O S-Target
어서 전화남겨볼래 수빈,O O S-Target
어서 전화남겨볼래 동찬,O O S-Target
어서 전화남겨볼래 성현,O O S-Target
어서 전화남겨볼래 방지,O O S-Target
어서 전화남겨볼래 형근이,O O S-Target
어서 전화남겨볼래 이천우,O O S-Target
어서 전화남겨볼래 이경원,O O S-Target
어서 전화남겨볼래 박세훈,O O S-Target
어서 전화남겨볼래 김민이,O O S-Target
그런데 무전놓아줄 수 있냐 김민이,O O O O S-Target
그런데 무전놓아줄 수 있냐 민이,O O O O S-Target
그런데 무전놓아줄 수 있냐 경원,O O O O S-Target
그런데 무전놓아줄 수 있냐 세훈,O O O O S-Target
그런데 무전놓아줄 수 있냐 천우,O O O O S-Target
그런데 무전놓아줄 수 있냐 설아,O O O O S-Target
그런데 무전놓아줄 수 있냐 제니,O O O O S-Target
그런데 무전놓아줄 수 있냐 소담,O O O O S-Target
그런데 무전놓아줄 수 있냐 다솜,O O O O S-Target
그런데 무전놓아줄 수 있냐 가이,O O O O S-Target
그런데 무전놓아줄 수 있냐 규빈,O O O O S-Target
그런데 무전놓아줄 수 있냐 그리,O O O O S-Target
그런데 무전놓아줄 수 있냐 보담,O O O O S-Target
그런데 무전놓아줄 수 있냐 가브리엘,O O O O S-Target
그런데 무전놓아줄 수 있냐 수빈,O O O O S-Target
그런데 무전놓아줄 수 있냐 동찬,O O O O S-Target
그런데 무전놓아줄 수 있냐 성현,O O O O S-Target
그런데 무전놓아줄 수 있냐 방지,O O O O S-Target
그런데 무전놓아줄 수 있냐 형근이,O O O O S-Target
그런데 무전놓아줄 수 있냐 이천우,O O O O S-Target
그런데 무전놓아줄 수 있냐 이경원,O O O O S-Target
그런데 무전놓아줄 수 있냐 박세훈,O O O O S-Target
그런데 연락남겼다 송보담,O O S-Target
그런데 연락남겼다 민이,O O S-Target
그런데 연락남겼다 경원,O O S-Target
그런데 연락남겼다 세훈,O O S-Target
그런데 연락남겼다 천우,O O S-Target
그런데 연락남겼다 설아,O O S-Target
그런데 연락남겼다 제니,O O S-Target
그런데 연락남겼다 소담,O O S-Target
그런데 연락남겼다 다솜,O O S-Target
그런데 연락남겼다 가이,O O S-Target
그런데 연락남겼다 규빈,O O S-Target
그런데 연락남겼다 그리,O O S-Target
그런데 연락남겼다 보담,O O S-Target
그런데 연락남겼다 가브리엘,O O S-Target
그런데 연락남겼다 수빈,O O S-Target
그런데 연락남겼다 동찬,O O S-Target
그런데 연락남겼다 성현,O O S-Target
그런데 연락남겼다 방지,O O S-Target
그런데 연락남겼다 형근이,O O S-Target
그런데 연락남겼다 이천우,O O S-Target
그런데 연락남겼다 이경원,O O S-Target
그런데 연락남겼다 박세훈,O O S-Target
그런데 연락남겼다 김민이,O O S-Target
지금 김민이 연락때려보자고,O S-Target O
지금 민이 연락때려보자고,O S-Target O
지금 경원 연락때려보자고,O S-Target O
지금 세훈 연락때려보자고,O S-Target O
지금 천우 연락때려보자고,O S-Target O
지금 설아 연락때려보자고,O S-Target O
지금 제니 연락때려보자고,O S-Target O
지금 소담 연락때려보자고,O S-Target O
지금 다솜 연락때려보자고,O S-Target O
지금 가이 연락때려보자고,O S-Target O
지금 규빈 연락때려보자고,O S-Target O
지금 그리 연락때려보자고,O S-Target O
지금 보담 연락때려보자고,O S-Target O
지금 가브리엘 연락때려보자고,O S-Target O
지금 수빈 연락때려보자고,O S-Target O
지금 동찬 연락때려보자고,O S-Target O
지금 성현 연락때려보자고,O S-Target O
지금 방지 연락때려보자고,O S-Target O
지금 형근이 연락때려보자고,O S-Target O
지금 이천우 연락때려보자고,O S-Target O
지금 이경원 연락때려보자고,O S-Target O
지금 박세훈 연락때려보자고,O S-Target O
빨리 소담 무전넣어줄 수 있느냐,O S-Target O O O
빨리 민이 무전넣어줄 수 있느냐,O S-Target O O O
빨리 경원 무전넣어줄 수 있느냐,O S-Target O O O
빨리 세훈 무전넣어줄 수 있느냐,O S-Target O O O
빨리 천우 무전넣어줄 수 있느냐,O S-Target O O O
빨리 설아 무전넣어줄 수 있느냐,O S-Target O O O
빨리 제니 무전넣어줄 수 있느냐,O S-Target O O O
빨리 다솜 무전넣어줄 수 있느냐,O S-Target O O O
빨리 가이 무전넣어줄 수 있느냐,O S-Target O O O
빨리 규빈 무전넣어줄 수 있느냐,O S-Target O O O
빨리 그리 무전넣어줄 수 있느냐,O S-Target O O O
빨리 보담 무전넣어줄 수 있느냐,O S-Target O O O
빨리 가브리엘 무전넣어줄 수 있느냐,O S-Target O O O
빨리 수빈 무전넣어줄 수 있느냐,O S-Target O O O
빨리 동찬 무전넣어줄 수 있느냐,O S-Target O O O
빨리 성현 무전넣어줄 수 있느냐,O S-Target O O O
빨리 방지 무전넣어줄 수 있느냐,O S-Target O O O
빨리 형근이 무전넣어줄 수 있느냐,O S-Target O O O
빨리 이천우 무전넣어줄 수 있느냐,O S-Target O O O
빨리 이경원 무전넣어줄 수 있느냐,O S-Target O O O
빨리 박세훈 무전넣어줄 수 있느냐,O S-Target O O O
